gene_name,ensembl_gene_id,x,y,cluster_no,location_name
SLC22A18,ENSG00000110628,-0.0310,-0.1969,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TDP2,ENSG00000111802,-0.0279,-0.1930,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ADTRP,ENSG00000111863,-0.0278,-0.1895,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
HMGCS1,ENSG00000112972,-0.0068,-0.1778,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BTNL8,ENSG00000113303,-0.0573,-0.1894,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
HHLA2,ENSG00000114455,-0.0247,-0.1950,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CLCN2,ENSG00000114859,-0.0148,-0.1956,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TP53I3,ENSG00000115129,0.6018,0.3403,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SPR,ENSG00000116096,-0.0096,-0.1587,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
KIAA2013,ENSG00000116685,-0.0330,-0.1761,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GBP3,ENSG00000117226,-0.0282,-0.1919,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TSPAN1,ENSG00000117472,-0.0279,-0.1961,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PRDX6,ENSG00000117592,-0.0158,-0.1957,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
VAMP8,ENSG00000118640,-0.0208,-0.1944,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MYL12B,ENSG00000118680,-0.0084,-0.1969,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
STBD1,ENSG00000118804,-0.0533,-0.1893,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TRPM6,ENSG00000119121,-0.0252,-0.1884,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PIGZ,ENSG00000119227,-0.0308,-0.1940,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
HDHD3,ENSG00000119431,-0.0353,-0.1951,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
EPCAM,ENSG00000119888,-0.0342,-0.1854,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MXI1,ENSG00000119950,-0.0282,-0.1944,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PANK3,ENSG00000120137,-0.0101,-0.1846,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PLS1,ENSG00000120756,-0.0306,-0.1948,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PEX16,ENSG00000121680,-0.0366,-0.1935,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMEM54,ENSG00000121900,-0.0100,-0.1923,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ACADS,ENSG00000122971,-0.0062,-0.1695,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GIPC1,ENSG00000123159,-0.0070,-0.1982,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
NLN,ENSG00000123213,-0.0236,-0.2002,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PCK1,ENSG00000124253,-0.0597,-0.1897,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
DOK4,ENSG00000125170,-0.0344,-0.1932,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
NT5C,ENSG00000125458,-0.0091,-0.1903,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SLC25A23,ENSG00000125648,-0.0040,-0.1842,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SDCBP2,ENSG00000125775,-0.0118,-0.1952,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
RBCK1,ENSG00000125826,-0.0348,-0.1953,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
HECTD3,ENSG00000126107,-0.0318,-0.1932,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PRRG2,ENSG00000126460,-0.0274,-0.1686,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MAP2K2,ENSG00000126934,-0.0116,-0.1843,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TSPAN8,ENSG00000127324,-0.0146,-0.1951,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
DYRK2,ENSG00000127334,-0.0338,-0.1874,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GFER,ENSG00000127554,-0.0415,-0.1965,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TICAM1,ENSG00000127666,-0.0121,-0.1899,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TST,ENSG00000128311,-0.0089,-0.1898,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CALML4,ENSG00000129007,-0.0096,-0.1920,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PGAP6,ENSG00000129925,-0.0553,-0.1941,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GDPD2,ENSG00000130055,-0.0485,-0.1938,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
LDLR,ENSG00000130164,-0.0102,-0.1673,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
FAM98C,ENSG00000130244,-0.0573,-0.1830,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PGPEP1,ENSG00000130517,-0.0306,-0.1821,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CRB3,ENSG00000130545,0.0025,-0.1949,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CHMP2A,ENSG00000130724,-0.0146,-0.1935,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ATG4D,ENSG00000130734,-0.0101,-0.1896,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SLC6A8,ENSG00000130821,-0.0355,-0.1939,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CHMP1A,ENSG00000131165,-0.0160,-0.1948,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
FMO5,ENSG00000131781,-0.0364,-0.1752,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
LGALS3,ENSG00000131981,-0.0058,-0.1884,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PLAAT2,ENSG00000133328,-0.0129,-0.1906,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
IMPA1,ENSG00000133731,-0.0302,-0.1811,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
RSAD2,ENSG00000134321,-0.0116,-0.1975,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CMPK2,ENSG00000134326,-0.0139,-0.1719,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
P2RX4,ENSG00000135124,-0.0303,-0.1919,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BLOC1S1,ENSG00000135441,-0.0109,-0.1963,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PKIB,ENSG00000135549,-0.0076,-0.1946,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ITM2C,ENSG00000135916,-0.0271,-0.1868,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
APPL2,ENSG00000136044,-0.0237,-0.1993,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
HUS1,ENSG00000136273,-0.0313,-0.1903,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ABHD17C,ENSG00000136379,-0.0289,-0.1788,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TPMT,ENSG00000137364,-0.0114,-0.1943,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SQOR,ENSG00000137767,-0.0059,-0.1554,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ITPRID2,ENSG00000138434,-0.0071,-0.1967,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
AP1AR,ENSG00000138660,-0.0043,-0.1860,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
NAAA,ENSG00000138744,-0.0372,-0.1927,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GUCD1,ENSG00000138867,-0.0538,-0.1807,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
RHOF,ENSG00000139725,-0.0127,-0.1980,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GCNT3,ENSG00000140297,-0.0160,-0.1982,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TSPAN3,ENSG00000140391,-0.0314,-0.1840,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ARRDC4,ENSG00000140450,-0.0152,-0.1960,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MARVELD3,ENSG00000140832,-0.0481,-0.1913,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
NPC1,ENSG00000141458,-0.0071,-0.1719,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ARHGDIA,ENSG00000141522,-0.0268,-0.1783,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MIEN1,ENSG00000141741,-0.0101,-0.1900,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BEST4,ENSG00000142959,-0.0324,-0.1606,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GPA33,ENSG00000143167,-0.0309,-0.1866,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMCO1,ENSG00000143183,-0.0233,-0.1945,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CGN,ENSG00000143375,-0.0247,-0.1932,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SELENBP1,ENSG00000143416,-0.0054,-0.1794,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
NVL,ENSG00000143748,-0.0307,-0.1959,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CNIH4,ENSG00000143771,-0.0135,-0.2016,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
NR1I2,ENSG00000144852,-0.0456,-0.1930,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
OCIAD2,ENSG00000145247,-0.0248,-0.1939,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PLAC8,ENSG00000145287,-0.0124,-0.1971,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SLC17A4,ENSG00000146039,-0.0248,-0.1936,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TCF7L2,ENSG00000148737,-0.0306,-0.1878,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMEM45B,ENSG00000151715,-0.0378,-0.1954,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BMP3,ENSG00000152785,-0.0283,-0.1932,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
FRMD1,ENSG00000153303,-0.0213,-0.1989,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CFDP1,ENSG00000153774,-0.0288,-0.1927,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CEBPG,ENSG00000153879,-0.0339,-0.1903,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
RHOC,ENSG00000155366,-0.0258,-0.1954,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MIER3,ENSG00000155545,-0.0127,-0.1923,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SLC26A2,ENSG00000155850,-0.0085,-0.1922,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ANKRD9,ENSG00000156381,-0.0064,-0.1910,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMEM171,ENSG00000157111,-0.0150,-0.1935,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TPRG1L,ENSG00000158109,-0.0340,-0.1698,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ZFAND2B,ENSG00000158552,-0.0185,-0.1980,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
NR2F6,ENSG00000160113,0.3909,0.4126,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ZBTB7B,ENSG00000160685,-0.0328,-0.1960,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
FDPS,ENSG00000160752,-0.0061,-0.1914,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
JOSD2,ENSG00000161677,-0.0115,-0.1953,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BICDL2,ENSG00000162069,-0.0084,-0.1703,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CMPK1,ENSG00000162368,-0.0459,-0.0993,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
RAVER2,ENSG00000162437,-0.0353,-0.1739,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
FBLIM1,ENSG00000162458,-0.0041,-0.1803,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMEM82,ENSG00000162460,-0.0244,-0.1925,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CAMK2N1,ENSG00000162545,-0.0303,-0.1799,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BPNT1,ENSG00000162813,-0.0251,-0.1985,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
C1orf115,ENSG00000162817,-0.0525,-0.1923,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CAPN2,ENSG00000162909,-0.0097,-0.1961,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
FZD5,ENSG00000163251,-0.0251,-0.1868,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ALPG,ENSG00000163286,-0.0051,-0.1570,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
FABP1,ENSG00000163586,-0.0119,-0.1955,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SLC51A,ENSG00000163959,-0.0210,-0.2009,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMUB1,ENSG00000164897,-0.0549,-0.1862,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
RPP25L,ENSG00000164967,-0.0315,-0.1975,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MYORG,ENSG00000164976,-0.0345,-0.1952,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CLDN3,ENSG00000165215,-0.0062,-0.1858,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
VDAC2,ENSG00000165637,-0.0110,-0.1982,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CASP7,ENSG00000165806,-0.0333,-0.1901,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
IFI27,ENSG00000165949,-0.0189,-0.1990,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
AMN,ENSG00000166126,-0.0331,-0.1960,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PPP1R14D,ENSG00000166143,-0.0198,-0.1949,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CKB,ENSG00000166165,-0.0061,-0.1884,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SMPD1,ENSG00000166311,-0.0081,-0.1923,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
LDHD,ENSG00000166816,-0.0066,-0.1854,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PEX11A,ENSG00000166821,-0.0055,-0.1914,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
C15orf48,ENSG00000166920,-0.0086,-0.1578,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ANKRD40CL,ENSG00000167117,-0.0333,-0.2025,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
DOLPP1,ENSG00000167130,-0.0382,-0.1962,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PRR15L,ENSG00000167183,-0.0349,-0.1942,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ACAA2,ENSG00000167315,-0.0042,-0.1950,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CA4,ENSG00000167434,-0.0304,-0.1883,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
C19orf33,ENSG00000167644,-0.0100,-0.1955,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GPT,ENSG00000167701,-0.0029,-0.1844,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GGT6,ENSG00000167741,-0.0065,-0.1778,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TRANK1,ENSG00000168016,-0.0370,-0.1825,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SCNN1B,ENSG00000168447,-0.0038,-0.1927,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SERINC2,ENSG00000168528,-0.0155,-0.1992,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BTNL3,ENSG00000168903,-0.0395,-0.1951,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
LETM1,ENSG00000168924,-0.0086,-0.1883,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PARM1,ENSG00000169116,-0.0357,-0.1817,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PRELID1,ENSG00000169230,-0.0032,-0.1963,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
AGPAT2,ENSG00000169692,-0.0147,-0.1956,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MYO7B,ENSG00000169994,-0.0450,-0.1837,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PDCD6IP,ENSG00000170248,-0.0043,-0.1926,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
UBB,ENSG00000170315,-0.0188,-0.1821,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
KRT8,ENSG00000170421,-0.0067,-0.1870,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SCAND1,ENSG00000171222,-0.0099,-0.1949,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMEM37,ENSG00000171227,-0.0486,-0.1934,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
KRT19,ENSG00000171345,-0.0292,-0.1883,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
KRT20,ENSG00000171431,-0.0114,-0.1937,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
THOP1,ENSG00000172009,-0.0372,-0.2016,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BSG,ENSG00000172270,-0.0097,-0.1912,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
HINFP,ENSG00000172273,-0.0343,-0.1715,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PDZD3,ENSG00000172367,-0.0103,-0.2001,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
C2CD2L,ENSG00000172375,-0.0283,-0.1951,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GNG12,ENSG00000172380,-0.0368,-0.1971,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PPP1CA,ENSG00000172531,-0.0093,-0.1827,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SMPDL3A,ENSG00000172594,-0.0469,-0.1930,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CORO1B,ENSG00000172725,-0.0051,-0.1991,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
C11orf86,ENSG00000173237,-0.0120,-0.1978,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MUC13,ENSG00000173702,-0.0363,-0.1876,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BRMS1,ENSG00000174744,-0.0091,-0.1949,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CTDSP2,ENSG00000175215,-0.0292,-0.1952,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PHYKPL,ENSG00000175309,-0.0300,-0.1922,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
POLD4,ENSG00000175482,-0.0265,-0.1929,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TPRN,ENSG00000176058,-0.0092,-0.1911,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TCP11L1,ENSG00000176148,-0.0429,-0.1936,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SLC35G1,ENSG00000176273,-0.0301,-0.1944,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
HSD11B2,ENSG00000176387,-0.0055,-0.1756,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ZNF575,ENSG00000176472,-0.0028,-0.1856,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PRR15,ENSG00000176532,-0.0132,-0.1971,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
STAP2,ENSG00000178078,-0.0173,-0.2011,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PRSS36,ENSG00000178226,-0.0314,-0.1942,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TUBAL3,ENSG00000178462,-0.0262,-0.1968,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GPR35,ENSG00000178623,-0.0157,-0.1999,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMEM139,ENSG00000178826,-0.0097,-0.1985,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
LBX2,ENSG00000179528,-0.0326,-0.1792,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ARL14,ENSG00000179674,-0.0035,-0.1881,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
APOBEC3B,ENSG00000179750,-0.0050,-0.1807,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SEPHS2,ENSG00000179918,-0.0317,-0.1990,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CLRN3,ENSG00000180745,-0.0344,-0.1935,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TMIGD1,ENSG00000182271,-0.0359,-0.2004,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
C8orf33,ENSG00000182307,-0.0327,-0.1817,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
KRTAP13-2,ENSG00000182816,-0.0296,-0.1927,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
OTOP2,ENSG00000183034,-0.0331,-0.1785,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PTTG1IP,ENSG00000183255,-0.0178,-0.1792,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
C1QTNF12,ENSG00000184163,-0.0152,-0.1973,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
LRRC19,ENSG00000184434,-0.0217,-0.1946,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
AQP12A,ENSG00000184945,-0.0284,-0.1972,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
INPP5J,ENSG00000185133,-0.0540,-0.1853,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
AQP12B,ENSG00000185176,-0.0358,-0.2002,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SLC51B,ENSG00000186198,-0.0212,-0.1971,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ESPN,ENSG00000187017,-0.0283,-0.1993,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
PLCD1,ENSG00000187091,-0.0204,-0.1709,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ENTPD5,ENSG00000187097,-0.0321,-0.1798,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
CHP1,ENSG00000187446,-0.0063,-0.1944,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SIRT7,ENSG00000187531,-0.0012,-0.1856,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
C2orf88,ENSG00000187699,-0.0318,-0.1964,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
LAMTOR4,ENSG00000188186,-0.0015,-0.1769,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ENTPD8,ENSG00000188833,-0.0348,-0.1887,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
JPT1,ENSG00000189159,0.0029,-0.1933,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
BNIP5,ENSG00000189325,-0.0300,-0.1944,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SPATS2L,ENSG00000196141,-0.0185,-0.1883,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
HRCT1,ENSG00000196196,-0.0245,-0.1937,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SLC30A10,ENSG00000196660,-0.0323,-0.1969,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GMFB,ENSG00000197045,-0.0969,0.0233,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SULT1A2,ENSG00000197165,-0.0541,-0.1915,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
GUCA2A,ENSG00000197273,-0.0327,-0.1985,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
UGT2B17,ENSG00000197888,-0.0015,-0.1573,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
S100A6,ENSG00000197956,-0.0012,-0.1930,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
EPS8L3,ENSG00000198758,-0.0407,-0.1959,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SDHD,ENSG00000204370,-0.0091,-0.1969,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TRIM15,ENSG00000204610,-0.0069,-0.2012,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TRIM40,ENSG00000204614,-0.0084,-0.1948,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
MUC12,ENSG00000205277,-0.0214,-0.1889,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
ADAT3,ENSG00000213638,-0.0186,-0.1917,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
SULT1A4,ENSG00000213648,-0.0044,-0.1879,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
DDAH2,ENSG00000213722,0.0006,-0.1899,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TAX1BP3,ENSG00000213977,-0.0250,-0.1991,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
TSTD1,ENSG00000215845,-0.0186,-0.2012,45,"Colonocytes & Enterocytes - Gastrointestinal absorption & barrier"
